timestamp,datastream_id,value
2013-03-17 19:14:24+00,mains_t00-1,338.4
2013-03-17 19:14:25+00,mains_t00-1,340.84
2013-03-17 19:14:26+00,mains_t00-1,340.42
2013-03-17 19:14:27+00,mains_t00-1,339.01
2013-03-17 19:14:28+00,mains_t00-1,341.77
2013-03-17 19:14:29+00,mains_t00-1,339.66
2013-03-17 19:14:30+00,mains_t00-1,339.43
2013-03-17 19:14:31+00,mains_t00-1,341.78
2013-03-17 19:14:32+00,mains_t00-1,339.09
2013-03-17 19:14:33+00,mains_t00-1,338.74
2013-03-17 19:14:34+00,mains_t00-1,341.01
2013-03-17 19:14:35+00,mains_t00-1,339.8
2013-03-17 19:14:36+00,mains_t00-1,340.24
2013-03-17 19:14:37+00,mains_t00-1,341.89
2013-03-17 19:14:38+00,mains_t00-1,340
2013-03-17 19:14:39+00,mains_t00-1,340.87
2013-03-17 19:14:40+00,mains_t00-1,341.74
2013-03-17 19:14:41+00,mains_t00-1,340.32
2013-03-17 19:14:42+00,mains_t00-1,341.63
2013-03-17 19:14:43+00,mains_t00-1,340.88
2013-03-17 19:14:44+00,mains_t00-1,339.74
2013-03-17 19:14:45+00,mains_t00-1,342.44
2013-03-17 19:14:46+00,mains_t00-1,340.27
2013-03-17 19:14:47+00,mains_t00-1,339.15
2013-03-17 19:14:48+00,mains_t00-1,341.86
2013-03-17 19:14:49+00,mains_t00-1,338.62
2013-03-17 19:14:50+00,mains_t00-1,339.59
2013-03-17 19:14:51+00,mains_t00-1,341.44
2013-03-17 19:14:52+00,mains_t00-1,339.38
2013-03-17 19:14:53+00,mains_t00-1,339.74
2013-03-17 19:14:54+00,mains_t00-1,341.76
2013-03-17 19:14:55+00,mains_t00-1,339.19
2013-03-17 19:14:56+00,mains_t00-1,339.79
2013-03-17 19:14:57+00,mains_t00-1,342.32
2013-03-17 19:14:58+00,mains_t00-1,340.43
2013-03-17 19:14:59+00,mains_t00-1,341.49
2013-03-17 19:15:00+00,mains_t00-1,342.68
2013-03-17 19:15:01+00,mains_t00-1,340.44
2013-03-17 19:15:02+00,mains_t00-1,341.8
2013-03-17 19:15:03+00,mains_t00-1,341.49
2013-03-17 19:15:04+00,mains_t00-1,339.89
2013-03-17 19:15:05+00,mains_t00-1,342.36
2013-03-17 19:15:06+00,mains_t00-1,340.43
2013-03-17 19:15:07+00,mains_t00-1,339.91
2013-03-17 19:15:08+00,mains_t00-1,342.01
2013-03-17 19:15:09+00,mains_t00-1,339.17
2013-03-17 19:15:10+00,mains_t00-1,339.86
2013-03-17 19:15:11+00,mains_t00-1,342.24
2013-03-17 19:15:12+00,mains_t00-1,339.94
2013-03-17 19:15:13+00,mains_t00-1,339.76
2013-03-17 19:15:14+00,mains_t00-1,341.81
2013-03-17 19:15:15+00,mains_t00-1,340.72
2013-03-17 19:15:16+00,mains_t00-1,339.42
2013-03-17 19:15:17+00,mains_t00-1,340.75
2013-03-17 19:15:18+00,mains_t00-1,339.9
2013-03-17 19:15:19+00,mains_t00-1,339.02
2013-03-17 19:15:20+00,mains_t00-1,340.84
2013-03-17 19:15:21+00,mains_t00-1,340.35
2013-03-17 19:15:22+00,mains_t00-1,338.82
2013-03-17 19:15:23+00,mains_t00-1,341.43
2013-03-17 19:15:24+00,mains_t00-1,340.86
2013-03-17 19:15:25+00,mains_t00-1,339.27
2013-03-17 19:15:26+00,mains_t00-1,341.01
2013-03-17 19:15:27+00,mains_t00-1,340.83
2013-03-17 19:15:28+00,mains_t00-1,339.72
2013-03-17 19:15:29+00,mains_t00-1,340.93
2013-03-17 19:15:30+00,mains_t00-1,341.56
2013-03-17 19:15:31+00,mains_t00-1,339.18
2013-03-17 19:15:32+00,mains_t00-1,340.34
2013-03-17 19:15:33+00,mains_t00-1,340.54
2013-03-17 19:15:34+00,mains_t00-1,338.94
2013-03-17 19:15:35+00,mains_t00-1,340.23
2013-03-17 19:15:36+00,mains_t00-1,341.77
2013-03-17 19:15:37+00,mains_t00-1,340.69
2013-03-17 19:15:38+00,mains_t00-1,340.08
2013-03-17 19:15:39+00,mains_t00-1,341.6
2013-03-17 19:15:40+00,mains_t00-1,339.3
2013-03-17 19:15:41+00,mains_t00-1,339.69
2013-03-17 19:15:42+00,mains_t00-1,341.85
2013-03-17 19:15:43+00,mains_t00-1,339.77
2013-03-17 19:15:44+00,mains_t00-1,338.68
2013-03-17 19:15:45+00,mains_t00-1,340.79
2013-03-17 19:15:46+00,mains_t00-1,340.12
2013-03-17 19:15:47+00,mains_t00-1,338.96
2013-03-17 19:15:48+00,mains_t00-1,340.7
2013-03-17 19:15:50+00,mains_t00-1,340.81
2013-03-17 19:15:50+00,mains_t00-1,338.89
2013-03-17 19:15:52+00,mains_t00-1,338.97
2013-03-17 19:15:52+00,mains_t00-1,340.77
2013-03-17 19:15:54+00,mains_t00-1,339.31
2013-03-17 19:15:54+00,mains_t00-1,339.26
2013-03-17 19:15:56+00,mains_t00-1,339.84
2013-03-17 19:15:56+00,mains_t00-1,341.11
2013-03-17 19:15:58+00,mains_t00-1,339.49
2013-03-17 19:15:59+00,mains_t00-1,340.42
2013-03-17 19:16:00+00,mains_t00-1,341.45
2013-03-17 19:16:01+00,mains_t00-1,339.49
2013-03-17 19:16:02+00,mains_t00-1,339.18
2013-03-17 19:16:03+00,mains_t00-1,340.83
2013-03-17 19:16:04+00,mains_t00-1,339.7
2013-03-17 19:16:05+00,mains_t00-1,339.28
2013-03-17 19:16:06+00,mains_t00-1,340.57
2013-03-17 19:16:07+00,mains_t00-1,341.69
2013-03-17 19:16:08+00,mains_t00-1,340.15
2013-03-17 19:16:09+00,mains_t00-1,340.06
2013-03-17 19:16:10+00,mains_t00-1,341.48
2013-03-17 19:16:11+00,mains_t00-1,340.49
2013-03-17 19:16:12+00,mains_t00-1,339.22
2013-03-17 19:16:13+00,mains_t00-1,340.34
2013-03-17 19:16:14+00,mains_t00-1,340.78
2013-03-17 19:16:15+00,mains_t00-1,340.57
2013-03-17 19:16:16+00,mains_t00-1,339.71
2013-03-17 19:16:17+00,mains_t00-1,340.4
2013-03-17 19:16:18+00,mains_t00-1,341.36
2013-03-17 19:16:19+00,mains_t00-1,339.45
2013-03-17 19:16:20+00,mains_t00-1,339.76
2013-03-17 19:16:21+00,mains_t00-1,341.81
2013-03-17 19:16:22+00,mains_t00-1,340.65
2013-03-17 19:16:23+00,mains_t00-1,339.73
2013-03-17 19:16:24+00,mains_t00-1,340.51
2013-03-17 19:16:25+00,mains_t00-1,341.77
2013-03-17 19:16:26+00,mains_t00-1,339.89
2013-03-17 19:16:27+00,mains_t00-1,340.11
2013-03-17 19:16:28+00,mains_t00-1,342.12
2013-03-17 19:16:29+00,mains_t00-1,339.91
2013-03-17 19:16:30+00,mains_t00-1,339.73
2013-03-17 19:16:31+00,mains_t00-1,342.67
2013-03-17 19:16:32+00,mains_t00-1,339.19
2013-03-17 19:16:33+00,mains_t00-1,339.57
2013-03-17 19:16:34+00,mains_t00-1,342.02
2013-03-17 19:16:35+00,mains_t00-1,340.14
2013-03-17 19:16:36+00,mains_t00-1,340.72
2013-03-17 19:16:37+00,mains_t00-1,342.58
2013-03-17 19:16:38+00,mains_t00-1,340.1
2013-03-17 19:16:39+00,mains_t00-1,340.83
2013-03-17 19:16:40+00,mains_t00-1,341.81
2013-03-17 19:16:41+00,mains_t00-1,340.11
2013-03-17 19:16:42+00,mains_t00-1,340.46
2013-03-17 19:16:43+00,mains_t00-1,342.71
2013-03-17 19:16:44+00,mains_t00-1,340.69
2013-03-17 19:16:45+00,mains_t00-1,340.69
2013-03-17 19:16:46+00,mains_t00-1,342.24
2013-03-17 19:16:47+00,mains_t00-1,340.12
2013-03-17 19:16:48+00,mains_t00-1,341
2013-03-17 19:16:49+00,mains_t00-1,342.57
2013-03-17 19:16:50+00,mains_t00-1,339.81
2013-03-17 19:16:51+00,mains_t00-1,340.69
2013-03-17 19:16:52+00,mains_t00-1,342.49
2013-03-17 19:16:53+00,mains_t00-1,340.38
2013-03-17 19:16:54+00,mains_t00-1,340.39
2013-03-17 19:16:55+00,mains_t00-1,343.05
2013-03-17 19:16:56+00,mains_t00-1,340.56
2013-03-17 19:16:57+00,mains_t00-1,340.11
2013-03-17 19:16:58+00,mains_t00-1,342.44
2013-03-17 19:16:59+00,mains_t00-1,340.92
2013-03-17 19:17:00+00,mains_t00-1,340.33
2013-03-17 19:17:01+00,mains_t00-1,342.8
2013-03-17 19:17:02+00,mains_t00-1,340.62
2013-03-17 19:17:03+00,mains_t00-1,339.9
2013-03-17 19:17:04+00,mains_t00-1,341.42
2013-03-17 19:17:05+00,mains_t00-1,339.72
2013-03-17 19:17:06+00,mains_t00-1,338.92
2013-03-17 19:17:07+00,mains_t00-1,341
2013-03-17 19:17:08+00,mains_t00-1,339.74
2013-03-17 19:17:09+00,mains_t00-1,339.06
2013-03-17 19:17:10+00,mains_t00-1,340.55
2013-03-17 19:17:11+00,mains_t00-1,341.25
2013-03-17 19:17:12+00,mains_t00-1,340.02
2013-03-17 19:17:13+00,mains_t00-1,340.57
2013-03-17 19:17:14+00,mains_t00-1,341.88
2013-03-17 19:17:15+00,mains_t00-1,339.51
2013-03-17 19:17:16+00,mains_t00-1,340
2013-03-17 19:17:17+00,mains_t00-1,342.04
2013-03-17 19:17:18+00,mains_t00-1,340.04
2013-03-17 19:17:19+00,mains_t00-1,339.54
2013-03-17 19:17:20+00,mains_t00-1,340.56
2013-03-17 19:17:21+00,mains_t00-1,341.03
2013-03-17 19:17:22+00,mains_t00-1,338.91
2013-03-17 19:17:23+00,mains_t00-1,340.07
2013-03-17 19:17:24+00,mains_t00-1,340.83
2013-03-17 19:17:25+00,mains_t00-1,339.32
2013-03-17 19:17:26+00,mains_t00-1,339.18
2013-03-17 19:17:27+00,mains_t00-1,341.46
2013-03-17 19:17:28+00,mains_t00-1,340.67
2013-03-17 19:17:29+00,mains_t00-1,338.76
2013-03-17 19:17:30+00,mains_t00-1,339.02
2013-03-17 19:17:31+00,mains_t00-1,339.79
2013-03-17 19:17:32+00,mains_t00-1,338.6
2013-03-17 19:17:33+00,mains_t00-1,339.34
2013-03-17 19:17:34+00,mains_t00-1,341.92
2013-03-17 19:17:35+00,mains_t00-1,340.02
2013-03-17 19:17:36+00,mains_t00-1,339.77
2013-03-17 19:17:37+00,mains_t00-1,342.11
2013-03-17 19:17:38+00,mains_t00-1,341.54
2013-03-17 19:17:39+00,mains_t00-1,339.75
2013-03-17 19:17:40+00,mains_t00-1,341.46
2013-03-17 19:17:41+00,mains_t00-1,342.07
2013-03-17 19:17:42+00,mains_t00-1,339.62
2013-03-17 19:17:43+00,mains_t00-1,340.13
2013-03-17 19:17:44+00,mains_t00-1,341.81
2013-03-17 19:17:45+00,mains_t00-1,340.4
2013-03-17 19:17:46+00,mains_t00-1,339.93
2013-03-17 19:17:47+00,mains_t00-1,342.36
2013-03-17 19:17:48+00,mains_t00-1,341.34
2013-03-17 19:17:49+00,mains_t00-1,340.24
2013-03-17 19:17:50+00,mains_t00-1,341.13
2013-03-17 19:17:51+00,mains_t00-1,341.78
2013-03-17 19:17:52+00,mains_t00-1,340.7
2013-03-17 19:17:53+00,mains_t00-1,341.31
2013-03-17 19:17:54+00,mains_t00-1,341.01
2013-03-17 19:17:55+00,mains_t00-1,341.31
2013-03-17 19:17:56+00,mains_t00-1,341.28
2013-03-17 19:17:57+00,mains_t00-1,343.26
2013-03-17 19:17:58+00,mains_t00-1,342.55
2013-03-17 19:17:59+00,mains_t00-1,341.29
2013-03-17 19:18:00+00,mains_t00-1,342.53
2013-03-17 19:18:01+00,mains_t00-1,342.68
2013-03-17 19:18:02+00,mains_t00-1,340.65
2013-03-17 19:18:03+00,mains_t00-1,340.37
2013-03-17 19:18:04+00,mains_t00-1,342.63
2013-03-17 19:18:05+00,mains_t00-1,340.77
2013-03-17 19:18:06+00,mains_t00-1,340.61
2013-03-17 19:18:07+00,mains_t00-1,341.67
2013-03-17 19:18:08+00,mains_t00-1,340.37
2013-03-17 19:18:09+00,mains_t00-1,340.02
2013-03-17 19:18:10+00,mains_t00-1,342.46
2013-03-17 19:18:11+00,mains_t00-1,341.88
2013-03-17 19:18:12+00,mains_t00-1,340.25
2013-03-17 19:18:13+00,mains_t00-1,341.67
2013-03-17 19:18:14+00,mains_t00-1,342.56
2013-03-17 19:18:15+00,mains_t00-1,340.47
2013-03-17 19:18:16+00,mains_t00-1,341.66
2013-03-17 19:18:17+00,mains_t00-1,342.41
2013-03-17 19:18:18+00,mains_t00-1,341.65
2013-03-17 19:18:19+00,mains_t00-1,341.94
2013-03-17 19:18:20+00,mains_t00-1,341.77
2013-03-17 19:18:21+00,mains_t00-1,339.88
2013-03-17 19:18:22+00,mains_t00-1,341.86
2013-03-17 19:18:23+00,mains_t00-1,341.05
2013-03-17 19:18:24+00,mains_t00-1,340.09
2013-03-17 19:18:25+00,mains_t00-1,341.48
2013-03-17 19:18:26+00,mains_t00-1,341.95
2013-03-17 19:18:27+00,mains_t00-1,339.23
2013-03-17 19:18:28+00,mains_t00-1,340.57
2013-03-17 19:18:29+00,mains_t00-1,341.99
2013-03-17 19:18:30+00,mains_t00-1,341.24
2013-03-17 19:18:31+00,mains_t00-1,341.27
2013-03-17 19:18:32+00,mains_t00-1,343.5
2013-03-17 19:18:33+00,mains_t00-1,341.67
2013-03-17 19:18:34+00,mains_t00-1,341.13
2013-03-17 19:18:35+00,mains_t00-1,343.43
2013-03-17 19:18:36+00,mains_t00-1,341.32
2013-03-17 19:18:37+00,mains_t00-1,341.11
2013-03-17 19:18:38+00,mains_t00-1,342.85
2013-03-17 19:18:39+00,mains_t00-1,342.17
2013-03-17 19:18:40+00,mains_t00-1,341.05
2013-03-17 19:18:41+00,mains_t00-1,343.13
2013-03-17 19:18:42+00,mains_t00-1,341.86
2013-03-17 19:18:43+00,mains_t00-1,340.95
2013-03-17 19:18:44+00,mains_t00-1,342.13
2013-03-17 19:18:45+00,mains_t00-1,341.92
2013-03-17 19:18:46+00,mains_t00-1,340.53
2013-03-17 19:18:47+00,mains_t00-1,341.93
2013-03-17 19:18:48+00,mains_t00-1,341.82
2013-03-17 19:18:49+00,mains_t00-1,340.66
2013-03-17 19:18:50+00,mains_t00-1,342.57
2013-03-17 19:18:51+00,mains_t00-1,342.8
2013-03-17 19:18:52+00,mains_t00-1,340.97
2013-03-17 19:18:53+00,mains_t00-1,342.13
2013-03-17 19:18:54+00,mains_t00-1,342.72
2013-03-17 19:18:55+00,mains_t00-1,340.84
2013-03-17 19:18:56+00,mains_t00-1,341.3
2013-03-17 19:18:57+00,mains_t00-1,342.84
2013-03-17 19:18:58+00,mains_t00-1,340.35
2013-03-17 19:18:59+00,mains_t00-1,340.48
2013-03-17 19:19:00+00,mains_t00-1,342.18
2013-03-17 19:19:01+00,mains_t00-1,341.68
2013-03-17 19:19:02+00,mains_t00-1,340.58
2013-03-17 19:19:03+00,mains_t00-1,341.18
2013-03-17 19:19:04+00,mains_t00-1,342.58
2013-03-17 19:19:05+00,mains_t00-1,340.96
2013-03-17 19:19:06+00,mains_t00-1,340.41
2013-03-17 19:19:07+00,mains_t00-1,341.94
2013-03-17 19:19:08+00,mains_t00-1,342.56
2013-03-17 19:19:09+00,mains_t00-1,340.89
2013-03-17 19:19:10+00,mains_t00-1,340.89
2013-03-17 19:19:11+00,mains_t00-1,342.5
2013-03-17 19:19:12+00,mains_t00-1,341.87
2013-03-17 19:19:13+00,mains_t00-1,340.38
2013-03-17 19:19:14+00,mains_t00-1,340.7
2013-03-17 19:19:15+00,mains_t00-1,342.5
2013-03-17 19:19:16+00,mains_t00-1,340.48
2013-03-17 19:19:17+00,mains_t00-1,340.49
2013-03-17 19:19:18+00,mains_t00-1,340.6
2013-03-17 19:19:19+00,mains_t00-1,342.32
2013-03-17 19:19:20+00,mains_t00-1,340.85
2013-03-17 19:19:21+00,mains_t00-1,340.5
2013-03-17 19:19:22+00,mains_t00-1,341.1
2013-03-17 19:19:23+00,mains_t00-1,341.94
2013-03-17 19:19:24+00,mains_t00-1,340.29
2013-03-17 19:19:25+00,mains_t00-1,339.74
2013-03-17 19:19:26+00,mains_t00-1,339.65
2013-03-17 19:19:27+00,mains_t00-1,341.22
2013-03-17 19:19:28+00,mains_t00-1,339.37
2013-03-17 19:19:29+00,mains_t00-1,339.74
2013-03-17 19:19:30+00,mains_t00-1,341.26
2013-03-17 19:19:31+00,mains_t00-1,340.71
2013-03-17 19:19:32+00,mains_t00-1,339.57
2013-03-17 19:19:33+00,mains_t00-1,340.61
2013-03-17 19:19:34+00,mains_t00-1,342.66
2013-03-17 19:19:35+00,mains_t00-1,340.62
2013-03-17 19:19:36+00,mains_t00-1,340.1
2013-03-17 19:19:37+00,mains_t00-1,342.08
2013-03-17 19:19:38+00,mains_t00-1,340.67
2013-03-17 19:19:39+00,mains_t00-1,340.03
2013-03-17 19:19:40+00,mains_t00-1,340.73
2013-03-17 19:19:41+00,mains_t00-1,342.32
2013-03-17 19:19:42+00,mains_t00-1,340.22
2013-03-17 19:19:43+00,mains_t00-1,340.87
2013-03-17 19:19:44+00,mains_t00-1,340.07
2013-03-17 19:19:45+00,mains_t00-1,341.21
2013-03-17 19:19:46+00,mains_t00-1,338.96
2013-03-17 19:19:47+00,mains_t00-1,339.22
2013-03-17 19:19:48+00,mains_t00-1,340.27
2013-03-17 19:19:49+00,mains_t00-1,340.69
2013-03-17 19:19:50+00,mains_t00-1,338.95
2013-03-17 19:19:51+00,mains_t00-1,339
2013-03-17 19:19:52+00,mains_t00-1,340.14
2013-03-17 19:19:53+00,mains_t00-1,339.8
2013-03-17 19:19:54+00,mains_t00-1,338.63
2013-03-17 19:19:55+00,mains_t00-1,338.81
2013-03-17 19:19:56+00,mains_t00-1,340.43
2013-03-17 19:19:57+00,mains_t00-1,340.49
2013-03-17 19:19:58+00,mains_t00-1,339.1
2013-03-17 19:19:59+00,mains_t00-1,339.38
2013-03-17 19:20:00+00,mains_t00-1,340.11
2013-03-17 19:20:01+00,mains_t00-1,340.64
2013-03-17 19:20:02+00,mains_t00-1,338.94
2013-03-17 19:20:03+00,mains_t00-1,339
2013-03-17 19:20:04+00,mains_t00-1,338.55
2013-03-17 19:20:05+00,mains_t00-1,340.98
2013-03-17 19:20:06+00,mains_t00-1,339.6
2013-03-17 19:20:07+00,mains_t00-1,338.85
2013-03-17 19:20:08+00,mains_t00-1,339.24
2013-03-17 19:20:09+00,mains_t00-1,340.78
2013-03-17 19:20:10+00,mains_t00-1,339.98
2013-03-17 19:20:11+00,mains_t00-1,339.05
2013-03-17 19:20:12+00,mains_t00-1,339.28
2013-03-17 19:20:13+00,mains_t00-1,340.66
2013-03-17 19:20:14+00,mains_t00-1,340.97
2013-03-17 19:20:15+00,mains_t00-1,339.78
2013-03-17 19:20:16+00,mains_t00-1,339.3
2013-03-17 19:20:17+00,mains_t00-1,340.22
2013-03-17 19:20:18+00,mains_t00-1,341.36
2013-03-17 19:20:19+00,mains_t00-1,339.51
2013-03-17 19:20:20+00,mains_t00-1,339.24
2013-03-17 19:20:21+00,mains_t00-1,340.64
2013-03-17 19:20:22+00,mains_t00-1,341.26
2013-03-17 19:20:23+00,mains_t00-1,337.89
2013-03-17 19:20:24+00,mains_t00-1,338.53
2013-03-17 19:20:25+00,mains_t00-1,340.47
2013-03-17 19:20:26+00,mains_t00-1,338.88
2013-03-17 19:20:27+00,mains_t00-1,338.29
2013-03-17 19:20:28+00,mains_t00-1,340.49
2013-03-17 19:20:29+00,mains_t00-1,339.96
2013-03-17 19:20:30+00,mains_t00-1,338.46
2013-03-17 19:20:31+00,mains_t00-1,339.41
2013-03-17 19:20:32+00,mains_t00-1,339.87
2013-03-17 19:20:33+00,mains_t00-1,338.67
2013-03-17 19:20:34+00,mains_t00-1,338.92
2013-03-17 19:20:35+00,mains_t00-1,341.22
2013-03-17 19:20:36+00,mains_t00-1,339.69
2013-03-17 19:20:37+00,mains_t00-1,339.09
2013-03-17 19:20:38+00,mains_t00-1,340.78
2013-03-17 19:20:39+00,mains_t00-1,340.52
2013-03-17 19:20:40+00,mains_t00-1,338.96
2013-03-17 19:20:41+00,mains_t00-1,339.88
2013-03-17 19:20:42+00,mains_t00-1,341.87
2013-03-17 19:20:43+00,mains_t00-1,339.49
2013-03-17 19:20:44+00,mains_t00-1,339.5
2013-03-17 19:20:45+00,mains_t00-1,341.46
2013-03-17 19:20:46+00,mains_t00-1,340.03
2013-03-17 19:20:47+00,mains_t00-1,339.63
2013-03-17 19:20:48+00,mains_t00-1,339.95
2013-03-17 19:20:49+00,mains_t00-1,341.75
2013-03-17 19:20:50+00,mains_t00-1,339.57
2013-03-17 19:20:51+00,mains_t00-1,339.23
2013-03-17 19:20:52+00,mains_t00-1,340.1
2013-03-17 19:20:53+00,mains_t00-1,341.3
2013-03-17 19:20:54+00,mains_t00-1,338.82
2013-03-17 19:20:55+00,mains_t00-1,338.8
2013-03-17 19:20:56+00,mains_t00-1,339.52
2013-03-17 19:20:57+00,mains_t00-1,340.67
2013-03-17 19:20:58+00,mains_t00-1,338.42
2013-03-17 19:20:59+00,mains_t00-1,338.86
2013-03-17 19:21:00+00,mains_t00-1,339.05
2013-03-17 19:21:01+00,mains_t00-1,339.64
2013-03-17 19:21:02+00,mains_t00-1,338.88
2013-03-17 19:21:03+00,mains_t00-1,339.46
2013-03-17 19:21:04+00,mains_t00-1,340.48
2013-03-17 19:21:05+00,mains_t00-1,342.08
2013-03-17 19:21:06+00,mains_t00-1,339.76
2013-03-17 19:21:07+00,mains_t00-1,339.28
2013-03-17 19:21:08+00,mains_t00-1,339.93
2013-03-17 19:21:09+00,mains_t00-1,340.77
2013-03-17 19:21:10+00,mains_t00-1,339.82
2013-03-17 19:21:11+00,mains_t00-1,339.91
2013-03-17 19:21:12+00,mains_t00-1,341.21
2013-03-17 19:21:13+00,mains_t00-1,341.49
2013-03-17 19:21:14+00,mains_t00-1,339.79
2013-03-17 19:21:15+00,mains_t00-1,340.27
2013-03-17 19:21:16+00,mains_t00-1,342.15
2013-03-17 19:21:17+00,mains_t00-1,340.64
2013-03-17 19:21:18+00,mains_t00-1,339.87
2013-03-17 19:21:19+00,mains_t00-1,341.28
2013-03-17 19:21:20+00,mains_t00-1,341.35
2013-03-17 19:21:21+00,mains_t00-1,339.3
